review_status	case_id	case_path	pr_number	pr_title	test_type	test_path	test_name	failure_signature	patch_url	候选细粒度机制	是否适合单独成subpattern	边界/相邻模式	备注
reviewed	pr-56444	cases/2024/10/pr-56444.json	56444	br: fix flaky test br_txn	unit	br/tests/br_txn/client.go	client	br: fix flaky test br_txn	https://github.com/pingcap/tidb/pull/56444.patch	rand-gen 背景 goroutine 若没有可靠 cancel/join，测试返回后仍可能继续跑	否	更像 goroutine join / timeout orchestration	不是共享状态主机制
reviewed	pr-56596	cases/2024/10/pr-56596.json	56596	lightning: delete job.injected length check in TestDoImport	unit	pkg/lightning/backend/local/local_test.go	TestDoImport	delete job.injected length check which makes test result flaky	https://github.com/pingcap/tidb/pull/56596.patch	对异步 region job 内部 `job.injected` 状态做强断言，会把调度时机噪声当成失败	否	更像 brittle assertion on async internal state	不是共享状态主机制
reviewed	pr-57383	cases/2024/11/pr-57383.json	57383	executor: fix inl_hash_join hang when abnormal exit	unit	pkg/executor/join/index_lookup_join_test.go	TestIssue54055	"rs, err := tk.Exec(""select /*+ INL_HASH_JOIN(s) */ * from t join s on t.a=s.a order by t.a;"") (pkg/executor/join/index_lookup_join_test.go)"	https://github.com/pingcap/tidb/pull/57383.patch	INL Hash Join worker 异常退出后若不尽早 `cancelFunc()`，其他 worker 会一直阻塞	否	更像 abnormal-exit cancel / worker lifecycle	不是共享状态主机制
reviewed	pr-57433	cases/2024/11/pr-57433.json	57433	test: fix unstable case	unit	pkg/domain/db_test.go	TestFetchAllSchemasWithTablesWithFailpoint	test: fix unstable case	https://github.com/pingcap/tidb/pull/57433.patch	one-shot failpoint 容易先被背景调用消费掉，导致目标断言路径不稳定	否	更像 failpoint hit timing	不是共享状态主机制
reviewed	pr-57796	cases/2024/11/pr-57796.json	57796	dxf: fix flaky scope test	unit	pkg/disttask/framework/integrationtests/framework_scope_test.go	framework_scope_test	TestScopeBasic could hang because the syncRefresh failpoint callback may send on an unbuffered channel multiple times.	https://github.com/pingcap/tidb/pull/57796.patch	failpoint callback 往无缓冲 channel 多次 send，会把 scope test 卡死	否	更像 failpoint callback / channel coordination	不是共享状态主机制
reviewed	pr-57813	cases/2024/11/pr-57813.json	57813	ddl: check context done in isReorgRunnable function	realtikv	tests/realtikvtest/addindextest1/disttask_test.go	TestAddIndexDistCancelWithPartition	DDL dist-task reorg could continue running after cancellation, making the cancel test slow/hanging and flaky.	https://github.com/pingcap/tidb/pull/57813.patch	reorg step 若不检查 `ctx.Err()`，cancel/pause 后还会继续跑	否	更像 cancel responsiveness / lifecycle	不是共享状态主机制
reviewed	pr-57833	cases/2024/11/pr-57833.json	57833	planner: fix flaky test TestInstancePlanCacheConcurrencySysbench	unit	pkg/planner/core/casetest/instanceplancache/concurrency_test.go	TestInstancePlanCacheConcurrencySysbench	TestInstancePlanCacheConcurrencySysbench could intermittently hit deadlocks due to random update/delete lock order within a transaction.	https://github.com/pingcap/tidb/pull/57833.patch	sysbench 并发事务里随机挑 ID 更新/删除会制造不一致锁序，导致死锁	否	更像 lock-order deadlock / workload shaping	不是共享状态主机制
reviewed	pr-57591	cases/2024/12/pr-57591.json	57591	br: fix flaky test `TestConcurrentLock`	unit	br/pkg/storage/locking_test.go	TestConcurrentLock	br: fix flaky test `TestConcurrentLock`	https://github.com/pingcap/tidb/pull/57591.patch	并发抢锁测试若缺少可靠同步点，会观察到中间状态导致断言漂移	否	更像 concurrent test synchronization / failpoint orchestration	不是共享状态主机制
reviewed	pr-58229	cases/2025/01/pr-58229.json	58229	ddl: Fix issue with concurrent update getting reverted by BackfillData	unit	pkg/ddl/tests/partition/multi_domain_test.go	multi_domain_test	res := tkO.MustQuery(`select schema_state from information_schema.DDL_JOBS where table_name = 't' order by job_id desc limit 1`) (pkg/ddl/tests/partition/multi_domain_test.go)	https://github.com/pingcap/tidb/pull/58229.patch	BackfillData 若不把旧行一起纳入事务校验，可能把并发 update 的结果回滚覆盖	是	属于 backfill 与并发 DML 冲突检测 子族	高价值正例
reviewed	pr-59037	cases/2025/01/pr-59037.json	59037	statistics: update RecordHistoricalStatsMeta to handle multiple table IDs	unit	pkg/executor/historical_stats_test.go	historical_stats_test	"rows := tk.MustQuery(""select version from mysql.stats_meta_history where table_id = ? order by version desc limit 1"", tbl1.Meta().ID).Rows() (pkg/executor/historical_stats_test.go)"	https://github.com/pingcap/tidb/pull/59037.patch	多 table ID 记录 historical stats meta 时若不固定锁顺序，会在并发 session 间死锁	否	更像 DB lock-order / transactional deadlock	不是共享状态主机制
reviewed	pr-61293	cases/2025/05/pr-61293.json	61293	test: fix unstable test `TestAddGlobalIndexInIngestWithUpdate`	unit	pkg/ddl/ingest/integration_test.go	TestAddGlobalIndexInIngestWithUpdate	afterWaitSchemaSynced failpoint callback executed after JobStateSynced, causing unexpected extra insert/update and unstable test results.	https://github.com/pingcap/tidb/pull/61293.patch	afterWaitSchemaSynced callback 若不排除 `JobStateSynced`，会在过晚时机再做一次 DML	部分适合	更像 DDL/failpoint callback state 过滤	保留为 callback 边界样本
reviewed	pr-61376	cases/2025/05/pr-61376.json	61376	executor: fix data race because of using shared KV requests	unit	pkg/executor/test/distsqltest/distsql_test.go	distsql_test	"tk.MustQuery(""select * from t force index(ic) order by c asc limit 500"").Check(testkit.Rows(expects...)) (pkg/executor/test/distsqltest/distsql_test.go)"	https://github.com/pingcap/tidb/pull/61376.patch	多个 cop iterator 不能共享并发可变的 KV request / RequestBuilder，每个 iterator 都要单独构建请求	是	属于 shared KV request / request builder 复用 子族	高价值正例
reviewed	pr-63496	cases/2025/09/pr-63496.json	63496	executor: fix flaky test TestIndexJoin31494	unit	pkg/executor/join/index_lookup_hash_join.go	TestIndexJoin31494	Index lookup hash join: panic handling can surface `context canceled` instead of the real error due to cancellation order.	https://github.com/pingcap/tidb/pull/63496.patch	join worker panic 后若先 cancel 再记录 panicErr，主路径只会看到 `context canceled`	否	更像 panic error propagation / cancellation order	不是共享状态主机制
reviewed	pr-63527	cases/2025/09/pr-63527.json	63527	executor: fix flaky test TestIndexJoin31494	unit	pkg/executor/test/issuetest/executor_issue_test.go	TestIndexJoin31494	Index join OOM path: error can be `context canceled` due to cancellation race/timing.	https://github.com/pingcap/tidb/pull/63527.patch	IndexJoin OOM 后 error / cancel 竞争，测试只能接受多种错误表象	否	更像 cancel timing / test expectation 放宽	不是共享状态主机制
reviewed	pr-63535	cases/2025/09/pr-63535.json	63535	executor: fix flaky test TestRandomPanicConsume	unit	pkg/executor/test/aggregate/aggregate_test.go	TestRandomPanicConsume	Failpoint panic path: error can be `context canceled` due to cancellation race/timing.	https://github.com/pingcap/tidb/pull/63535.patch	failpoint panic 后 error 传播与 cancel 竞争，测试需要接受 `context canceled`	否	更像 panic / cancel timing	不是共享状态主机制
reviewed	pr-64380	cases/2025/11/pr-64380.json	64380	test: fix TestPrevTraceIDPersistence	unit	pkg/util/traceevent/integration_test.go	TestPrevTraceIDPersistence	traceevent integration test: intermittent mismatch/absence of expected `prev_trace_id` because the test matched a background `stmt.start` event	https://github.com/pingcap/tidb/pull/64380.patch	共享 trace recorder 里会混入背景 `stmt.start`，断言时必须按目标 `trace_id` 过滤	否	更像 shared recorder 噪声过滤	不是共享状态主机制
reviewed	pr-64398	cases/2025/11/pr-64398.json	64398	txn: force locking temp index keys in dml in next-gen	unit	pkg/ddl/tests/indexmerge/merge_test.go	merge_test	next-gen add-index + pessimistic txn: intermittent conflict/commit failures caused by missing locks on temporary index keys during backfill	https://github.com/pingcap/tidb/pull/64398.patch	next-gen 下 DML 必须同步锁住 temporary index keys，否则 add-index backfill / pessimistic txn 会出现冲突检测不一致	是	属于 temp index key 锁覆盖不足 子族	高价值正例
reviewed	pr-64471	cases/2025/11/pr-64471.json	64471	disttask: fix flaky summary collection for ingest step	realtikv	tests/realtikvtest/importintotest4/global_sort_test.go	global_sort_test	disttask: fix flaky summary collection for ingest step	https://github.com/pingcap/tidb/pull/64471.patch	ingest step 的 summary collection 若 `Reset` / `Update` 交错，会把共享摘要状态打乱	是	属于 summary collector Reset/Update race 子族	高价值正例
reviewed	pr-64767	cases/2025/12/pr-64767.json	64767	*: ref all the jobs before sending to jobToWorkerCh	unit	pkg/lightning/backend/local/local_test.go	local_test	lightning local backend: intermittent failure when ingest data is cleaned early due to job ref-count race (empty region job finishes before other jobs ref it)	https://github.com/pingcap/tidb/pull/64767.patch	生成 region job 后必须先把所有 job 的 refcount 补齐，再发到 `jobToWorkerCh`，避免共享 ingest data 被过早清理	是	属于 region job refcount / shared ingest data 生命周期 子族	高价值正例
reviewed	pr-65012	cases/2025/12/pr-65012.json	65012	planner: flaky test TestIndexNestedLoopHashJoin	unit	pkg/executor/test/jointest/hashjoin/hash_join_test.go	TestIndexNestedLoopHashJoin	executor hash join tests: intermittent failure due to SessionVars race / overly strict exact plan assertions (plan shape varies)	https://github.com/pingcap/tidb/pull/65012.patch	测试直接改 `SessionVars` 字段会和执行期读取竞争，但这条又混有 exact plan 断言过严问题	部分适合	更像 SessionVars 直接改写 + brittle plan assertion 混合样本	先保留 mixed 样本
reviewed	pr-65258	cases/2025/12/pr-65258.json	65258	importinto: ignore alter table mode error if table doesn't exist	realtikv	tests/realtikvtest/importintotest4/global_sort_test.go	global_sort_test	importinto cleanup: intermittent `infoschema.ErrTableNotExists` when altering table mode back to normal after the table was dropped/truncated during/after import	https://github.com/pingcap/tidb/pull/65258.patch	importinto cleanup 遇到 table 已被 drop/rename/truncate 时应直接视为终态	否	更像 cleanup 对并发 DDL 的容错	不是共享状态主机制
reviewed	pr-65284	cases/2025/12/pr-65284.json	65284	planner: fix the flaky test TestInstancePlanCacheConcurrencySysbench	unit	pkg/planner/core/casetest/instanceplancache/concurrency_test.go	TestInstancePlanCacheConcurrencySysbench	instance plan cache concurrency test: intermittent deadlock/txn conflict failures caused by randomized concurrent updates/deletes on the same row IDs	https://github.com/pingcap/tidb/pull/65284.patch	随机并发 workload 若重复挑到同一 row ID，会制造额外死锁噪声	否	更像 randomized workload shaping / deadlock 降噪	不是共享状态主机制
reviewed	pr-65328	cases/2025/12/pr-65328.json	65328	executor: fix flaky test TestIssue31129	unit	pkg/executor/join/index_lookup_hash_join.go	TestIssue31129	index lookup hash join: intermittent failures when build-hash-table goroutine panics but the error is not propagated to the main task handler	https://github.com/pingcap/tidb/pull/65328.patch	build-hash-table goroutine panic 若不回传主流程，join 会在错误状态下继续跑	否	更像 goroutine error propagation	不是共享状态主机制
reviewed	pr-65373	cases/2026/01/pr-65373.json	65373	importer: fix flaky test	unit	lightning/pkg/importer/table_import_test.go	TestRestoreEngineFailed	TestRestoreEngineFailed: intermittent failures due to shared mock encoder instance reused across processors (state bleed/concurrency)	https://github.com/pingcap/tidb/pull/65373.patch	stateful mock encoder 不能被多个 processor 共享复用，`NewEncoder` 必须每次返回新实例	是	属于 shared mock / processor-local state 误复用 子族	高价值正例
reviewed	pr-65523	cases/2026/01/pr-65523.json	65523	test: stabilize `TestAuditPluginRetrying`	unit	pkg/server/tests/commontest/tidb_test.go	TestAuditPluginRetrying	TestAuditPluginRetrying: Eventually predicate based on len(testResults) can fail due to unsynchronized concurrent appends/resets	https://github.com/pingcap/tidb/pull/65523.patch	并发 audit callback 共享 `testResults` slice 时，append/reset/snapshot 必须统一加锁	是	属于 callback 结果切片并发收集 子族	高价值正例
reviewed	pr-65619	cases/2026/01/pr-65619.json	65619	planner: fix flaky tests in instanceplancache package	unit	pkg/planner/core/casetest/instanceplancache/concurrency_test.go	TestInstancePlanCache	"TestInstancePlanCache: intermittent ""key too long"" errors and/or deadlocks in concurrent DML workers"	https://github.com/pingcap/tidb/pull/65619.patch	随机 schema / 并发 DML workload 需要主动约束 key length 并容忍预期 deadlock	否	更像 randomized workload shaping	不是共享状态主机制
reviewed	pr-65769	cases/2026/01/pr-65769.json	65769	pkg/bindinfo: fix flaky TestBatchDropBindings	unit	pkg/bindinfo/tests/bind_test.go	TestBatchDropBindings	TestBatchDropBindings: intermittent missing binding updates when update_time equals updateTs (microsecond resolution edge case)	https://github.com/pingcap/tidb/pull/65769.patch	batch drop bindings 里 `update_time` 必须严格单调递增，不能撞上同微秒时间戳	否	更像 timestamp monotonicity / update ordering	不是共享状态主机制
